,start,end,values
543,1579788000,1579791600,201
544,1579791600,1579795200,202
545,1579795200,1579798800,202
546,1579798800,1579802400,211
547,1579802400,1579806000,828
548,1579806000,1579809600,838
549,1579809600,1579813200,211
550,1579813200,1579816800,202
551,1579816800,1579820400,201
552,1579820400,1579824000,201
553,1579824000,1579827600,201
554,1579827600,1579831200,202
555,1579831200,1579834800,202
556,1579834800,1579838400,202
557,1579838400,1579842000,201
558,1579842000,1579845600,202
559,1579845600,1579849200,201
560,1579849200,1579852800,202
561,1579852800,1579856400,201
562,1579856400,1579860000,201
563,1579860000,1579863600,202
564,1579863600,1579867200,201
565,1579867200,1579870800,202
566,1579870800,1579874400,202
567,1579874400,1579878000,202
568,1579878000,1579881600,202
569,1579881600,1579885200,202
570,1579885200,1579888800,202
571,1579888800,1579892400,202
572,1579892400,1579896000,202
573,1579896000,1579899600,201
574,1579899600,1579903200,201
575,1579903200,1579906800,201
576,1579906800,1579910400,201
577,1579910400,1579914000,202
578,1579914000,1579917600,202
579,1579917600,1579921200,202
580,1579921200,1579924800,202
581,1579924800,1579928400,202
582,1579928400,1579932000,202
583,1579932000,1579935600,202
584,1579935600,1579939200,202
585,1579939200,1579942800,203
586,1579942800,1579946400,203
587,1579946400,1579950000,202
588,1579950000,1579953600,202
589,1579953600,1579957200,202
590,1579957200,1579960800,202
591,1579960800,1579964400,203
592,1579964400,1579968000,203
593,1579968000,1579971600,203
594,1579971600,1579975200,202
595,1579975200,1579978800,202
596,1579978800,1579982400,202
597,1579982400,1579986000,202
598,1579986000,1579989600,202
599,1579989600,1579993200,202
600,1579993200,1579996800,202
601,1579996800,1580000400,200
602,1580000400,1580004000,199
603,1580004000,1580007600,201
604,1580007600,1580011200,202
605,1580011200,1580014800,203
606,1580014800,1580018400,203
607,1580018400,1580022000,200
608,1580022000,1580025600,199
609,1580025600,1580029200,199
610,1580029200,1580032800,199
611,1580032800,1580036400,199
612,1580036400,1580040000,199
613,1580040000,1580043600,200
614,1580043600,1580047200,202
615,1580047200,1580050800,203
616,1580050800,1580054400,202
617,1580054400,1580058000,202
618,1580058000,1580061600,200
619,1580061600,1580065200,202
620,1580065200,1580068800,201
621,1580068800,1580072400,199
622,1580072400,1580076000,199
623,1580076000,1580079600,199
624,1580079600,1580083200,199
625,1580083200,1580086800,200
626,1580086800,1580090400,202
627,1580090400,1580094000,202
628,1580094000,1580097600,202
629,1580097600,1580101200,202
630,1580101200,1580104800,202
631,1580104800,1580108400,202
632,1580108400,1580112000,202
633,1580112000,1580115600,202
634,1580115600,1580119200,202
635,1580119200,1580122800,203
636,1580122800,1580126400,203
637,1580126400,1580130000,203
638,1580130000,1580133600,203
639,1580133600,1580137200,203
640,1580137200,1580140800,203
641,1580140800,1580144400,203
642,1580144400,1580148000,201
643,1580148000,1580151600,202
644,1580151600,1580155200,202
645,1580155200,1580158800,202
646,1580158800,1580162400,202
647,1580162400,1580166000,202
648,1580166000,1580169600,202
649,1580169600,1580173200,202
650,1580173200,1580176800,202
651,1580176800,1580180400,202
652,1580180400,1580184000,202
653,1580184000,1580187600,202
654,1580187600,1580191200,202
655,1580191200,1580194800,202
656,1580194800,1580198400,202
657,1580198400,1580202000,202
658,1580202000,1580205600,203
659,1580205600,1580209200,203
660,1580209200,1580212800,202
661,1580212800,1580216400,202
662,1580216400,1580220000,203
663,1580220000,1580223600,202
664,1580223600,1580227200,203
665,1580227200,1580230800,203
666,1580230800,1580234400,202
667,1580234400,1580238000,202
668,1580238000,1580241600,202
669,1580241600,1580245200,202
670,1580245200,1580248800,202
671,1580248800,1580252400,202
672,1580252400,1580256000,202
673,1580256000,1580259600,199
674,1580259600,1580263200,199
675,1580263200,1580266800,202
676,1580266800,1580270400,201
677,1580270400,1580274000,202
678,1580274000,1580277600,202
679,1580277600,1580281200,203
680,1580281200,1580284800,202
681,1580284800,1580288400,203
682,1580288400,1580292000,202
683,1580292000,1580295600,203
684,1580295600,1580299200,202
685,1580299200,1580302800,203
686,1580302800,1580306400,203
687,1580306400,1580310000,203
688,1580310000,1580313600,203
689,1580313600,1580317200,202
690,1580317200,1580320800,203
691,1580320800,1580324400,202
692,1580324400,1580328000,202
693,1580328000,1580331600,202
694,1580331600,1580335200,203
695,1580335200,1580338800,202
696,1580338800,1580342400,200
697,1580342400,1580346000,200
698,1580346000,1580349600,201
699,1580349600,1580353200,201
700,1580353200,1580356800,202
701,1580356800,1580360400,202
702,1580360400,1580364000,200
703,1580364000,1580367600,200
704,1580367600,1580371200,202
705,1580371200,1580374800,202
706,1580374800,1580378400,202
707,1580378400,1580382000,202
708,1580382000,1580385600,202
709,1580385600,1580389200,202
710,1580389200,1580392800,202
711,1580392800,1580396400,202
712,1580396400,1580400000,202
713,1580400000,1580403600,202
714,1580403600,1580407200,202
715,1580407200,1580410800,202
716,1580410800,1580414400,202
717,1580414400,1580418000,201
718,1580418000,1580421600,201
719,1580421600,1580425200,202
720,1580425200,1580428800,202
721,1580428800,1580432400,203
722,1580432400,1580436000,203
723,1580436000,1580439600,202
724,1580439600,1580443200,203
725,1580443200,1580446800,203
726,1580446800,1580450400,203
727,1580450400,1580454000,203
728,1580454000,1580457600,203
729,1580457600,1580461200,203
730,1580461200,1580464800,203
731,1580464800,1580468400,203
732,1580468400,1580472000,203
733,1580472000,1580475600,203
734,1580475600,1580479200,203
735,1580479200,1580482800,202
736,1580482800,1580486400,203
737,1580486400,1580490000,203
738,1580490000,1580493600,203
739,1580493600,1580497200,203
740,1580497200,1580500800,203
741,1580500800,1580504400,202
742,1580504400,1580508000,203
743,1580508000,1580511600,202
744,1580511600,1580515200,228
745,1580515200,1580518800,234
746,1580518800,1580522400,234
747,1580522400,1580526000,238
748,1580526000,1580529600,238
749,1580529600,1580533200,238
750,1580533200,1580536800,237
751,1580536800,1580540400,236
752,1580540400,1580544000,238
753,1580544000,1580547600,238
754,1580547600,1580551200,238
755,1580551200,1580554800,238
756,1580554800,1580558400,238
757,1580558400,1580562000,238
758,1580562000,1580565600,234
759,1580565600,1580569200,234
