,start,end,values
596,1579978800,1579982400,222
597,1579982400,1579986000,221
598,1579986000,1579989600,222
599,1579989600,1579993200,221
600,1579993200,1579996800,220
601,1579996800,1580000400,220
602,1580000400,1580004000,221
603,1580004000,1580007600,221
604,1580007600,1580011200,221
605,1580011200,1580014800,220
606,1580014800,1580018400,221
607,1580018400,1580022000,221
608,1580022000,1580025600,222
609,1580025600,1580029200,222
610,1580029200,1580032800,222
611,1580032800,1580036400,222
612,1580036400,1580040000,222
613,1580040000,1580043600,220
614,1580043600,1580047200,217
615,1580047200,1580050800,218
616,1580050800,1580054400,215
617,1580054400,1580058000,213
618,1580058000,1580061600,213
619,1580061600,1580065200,212
620,1580065200,1580068800,210
621,1580068800,1580072400,210
622,1580072400,1580076000,210
623,1580076000,1580079600,208
624,1580079600,1580083200,208
625,1580083200,1580086800,208
626,1580086800,1580090400,207
627,1580090400,1580094000,205
628,1580094000,1580097600,204
629,1580097600,1580101200,203
630,1580101200,1580104800,205
631,1580104800,1580108400,213
632,1580108400,1580112000,216
633,1580112000,1580115600,216
634,1580115600,1580119200,217
635,1580119200,1580122800,216
636,1580122800,1580126400,217
637,1580126400,1580130000,218
638,1580130000,1580133600,216
639,1580133600,1580137200,216
640,1580137200,1580140800,218
641,1580140800,1580144400,219
642,1580144400,1580148000,219
643,1580148000,1580151600,219
644,1580151600,1580155200,217
645,1580155200,1580158800,218
646,1580158800,1580162400,220
647,1580162400,1580166000,221
648,1580166000,1580169600,221
649,1580169600,1580173200,221
650,1580173200,1580176800,221
651,1580176800,1580180400,221
652,1580180400,1580184000,221
653,1580184000,1580187600,221
654,1580187600,1580191200,220
655,1580191200,1580194800,220
656,1580194800,1580198400,221
657,1580198400,1580202000,220
658,1580202000,1580205600,218
659,1580205600,1580209200,217
660,1580209200,1580212800,215
661,1580212800,1580216400,216
662,1580216400,1580220000,216
663,1580220000,1580223600,215
664,1580223600,1580227200,217
665,1580227200,1580230800,218
666,1580230800,1580234400,218
667,1580234400,1580238000,220
668,1580238000,1580241600,220
669,1580241600,1580245200,220
670,1580245200,1580248800,221
671,1580248800,1580252400,221
672,1580252400,1580256000,221
673,1580256000,1580259600,220
674,1580259600,1580263200,221
675,1580263200,1580266800,221
676,1580266800,1580270400,221
677,1580270400,1580274000,220
678,1580274000,1580277600,220
679,1580277600,1580281200,220
680,1580281200,1580284800,220
681,1580284800,1580288400,219
682,1580288400,1580292000,219
683,1580292000,1580295600,212
684,1580295600,1580299200,211
685,1580299200,1580302800,210
686,1580302800,1580306400,211
687,1580306400,1580310000,212
688,1580310000,1580313600,211
689,1580313600,1580317200,213
690,1580317200,1580320800,220
691,1580320800,1580324400,221
692,1580324400,1580328000,222
693,1580328000,1580331600,222
694,1580331600,1580335200,223
695,1580335200,1580338800,223
696,1580338800,1580342400,222
697,1580342400,1580346000,223
698,1580346000,1580349600,221
699,1580349600,1580353200,221
700,1580353200,1580356800,223
701,1580356800,1580360400,223
702,1580360400,1580364000,222
703,1580364000,1580367600,222
704,1580367600,1580371200,222
705,1580371200,1580374800,220
706,1580374800,1580378400,220
707,1580378400,1580382000,222
708,1580382000,1580385600,221
709,1580385600,1580389200,220
710,1580389200,1580392800,218
711,1580392800,1580396400,216
712,1580396400,1580400000,205
713,1580400000,1580403600,205
714,1580403600,1580407200,205
715,1580407200,1580410800,206
716,1580410800,1580414400,205
717,1580414400,1580418000,205
718,1580418000,1580421600,206
719,1580421600,1580425200,205
720,1580425200,1580428800,204
721,1580428800,1580432400,204
722,1580432400,1580436000,205
723,1580436000,1580439600,206
724,1580439600,1580443200,206
725,1580443200,1580446800,206
726,1580446800,1580450400,202
727,1580450400,1580454000,203
728,1580454000,1580457600,203
729,1580457600,1580461200,203
730,1580461200,1580464800,203
731,1580464800,1580468400,202
732,1580468400,1580472000,201
733,1580472000,1580475600,200
734,1580475600,1580479200,199
735,1580479200,1580482800,200
736,1580482800,1580486400,199
737,1580486400,1580490000,200
738,1580490000,1580493600,202
739,1580493600,1580497200,201
740,1580497200,1580500800,202
741,1580500800,1580504400,201
742,1580504400,1580508000,202
743,1580508000,1580511600,202
744,1580511600,1580515200,184
745,1580515200,1580518800,185
746,1580518800,1580522400,184
747,1580522400,1580526000,185
748,1580526000,1580529600,184
749,1580529600,1580533200,185
750,1580533200,1580536800,183
751,1580536800,1580540400,184
752,1580540400,1580544000,192
753,1580544000,1580547600,201
754,1580547600,1580551200,200
755,1580551200,1580554800,199
756,1580554800,1580558400,199
757,1580558400,1580562000,200
758,1580562000,1580565600,201
759,1580565600,1580569200,201
760,1580569200,1580572800,200
761,1580572800,1580576400,200
762,1580576400,1580580000,198
763,1580580000,1580583600,198
764,1580583600,1580587200,197
765,1580587200,1580590800,197
766,1580590800,1580594400,197
767,1580594400,1580598000,198
768,1580598000,1580601600,198
769,1580601600,1580605200,198
770,1580605200,1580608800,198
771,1580608800,1580612400,198
772,1580612400,1580616000,198
773,1580616000,1580619600,198
774,1580619600,1580623200,197
775,1580623200,1580626800,197
776,1580626800,1580630400,196
777,1580630400,1580634000,192
778,1580634000,1580637600,195
779,1580637600,1580641200,197
780,1580641200,1580644800,194
781,1580644800,1580648400,196
782,1580648400,1580652000,197
783,1580652000,1580655600,195
784,1580655600,1580659200,197
785,1580659200,1580662800,198
786,1580662800,1580666400,198
787,1580666400,1580670000,196
788,1580670000,1580673600,196
789,1580673600,1580677200,196
790,1580677200,1580680800,197
791,1580680800,1580684400,198
792,1580684400,1580688000,199
793,1580688000,1580691600,200
794,1580691600,1580695200,201
795,1580695200,1580698800,200
796,1580698800,1580702400,200
797,1580702400,1580706000,201
798,1580706000,1580709600,200
799,1580709600,1580713200,199
800,1580713200,1580716800,201
801,1580716800,1580720400,200
802,1580720400,1580724000,202
803,1580724000,1580727600,201
804,1580727600,1580731200,202
805,1580731200,1580734800,204
806,1580734800,1580738400,200
807,1580738400,1580742000,184
808,1580742000,1580745600,184
809,1580745600,1580749200,178
810,1580749200,1580752800,179
811,1580752800,1580756400,179
812,1580756400,1580760000,177
813,1580760000,1580763600,178
814,1580763600,1580767200,179
815,1580767200,1580770800,179
816,1580770800,1580774400,183
817,1580774400,1580778000,188
818,1580778000,1580781600,188
819,1580781600,1580785200,186
820,1580785200,1580788800,188
821,1580788800,1580792400,188
822,1580792400,1580796000,189
823,1580796000,1580799600,190
824,1580799600,1580803200,189
825,1580803200,1580806800,189
826,1580806800,1580810400,188
827,1580810400,1580814000,186
828,1580814000,1580817600,187
829,1580817600,1580821200,188
830,1580821200,1580824800,187
831,1580824800,1580828400,187
832,1580828400,1580832000,188
833,1580832000,1580835600,186
834,1580835600,1580839200,187
835,1580839200,1580842800,187
836,1580842800,1580846400,188
837,1580846400,1580850000,189
838,1580850000,1580853600,188
839,1580853600,1580857200,189
840,1580857200,1580860800,188
841,1580860800,1580864400,188
842,1580864400,1580868000,188
843,1580868000,1580871600,189
844,1580871600,1580875200,189
845,1580875200,1580878800,187
846,1580878800,1580882400,188
847,1580882400,1580886000,186
848,1580886000,1580889600,187
849,1580889600,1580893200,187
850,1580893200,1580896800,187
851,1580896800,1580900400,182
852,1580900400,1580904000,186
853,1580904000,1580907600,187
854,1580907600,1580911200,184
855,1580911200,1580914800,181
856,1580914800,1580918400,182
857,1580918400,1580922000,181
858,1580922000,1580925600,183
859,1580925600,1580929200,192
860,1580929200,1580932800,192
861,1580932800,1580936400,194
862,1580936400,1580940000,193
863,1580940000,1580943600,195
864,1580943600,1580947200,197
865,1580947200,1580950800,197
866,1580950800,1580954400,198
867,1580954400,1580958000,198
868,1580958000,1580961600,197
869,1580961600,1580965200,196
870,1580965200,1580968800,196
871,1580968800,1580972400,196
872,1580972400,1580976000,193
873,1580976000,1580979600,193
874,1580979600,1580983200,192
875,1580983200,1580986800,189
876,1580986800,1580990400,191
877,1580990400,1580994000,191
878,1580994000,1580997600,191
879,1580997600,1581001200,192
880,1581001200,1581004800,192
881,1581004800,1581008400,192
882,1581008400,1581012000,195
883,1581012000,1581015600,197
884,1581015600,1581019200,197
885,1581019200,1581022800,201
886,1581022800,1581026400,202
887,1581026400,1581030000,203
888,1581030000,1581033600,204
889,1581033600,1581037200,203
890,1581037200,1581040800,204
891,1581040800,1581044400,203
892,1581044400,1581048000,206
893,1581048000,1581051600,205
894,1581051600,1581055200,202
895,1581055200,1581058800,201
896,1581058800,1581062400,198
897,1581062400,1581066000,198
898,1581066000,1581069600,199
899,1581069600,1581073200,198
900,1581073200,1581076800,198
901,1581076800,1581080400,199
902,1581080400,1581084000,199
903,1581084000,1581087600,198
904,1581087600,1581091200,199
905,1581091200,1581094800,200
906,1581094800,1581098400,199
907,1581098400,1581102000,198
908,1581102000,1581105600,201
909,1581105600,1581109200,199
910,1581109200,1581112800,200
911,1581112800,1581116400,201
912,1581116400,1581120000,201
913,1581120000,1581123600,203
914,1581123600,1581127200,201
915,1581127200,1581130800,202
916,1581130800,1581134400,200
917,1581134400,1581138000,200
918,1581138000,1581141600,199
919,1581141600,1581145200,199
920,1581145200,1581148800,199
921,1581148800,1581152400,199
922,1581152400,1581156000,200
923,1581156000,1581159600,200
924,1581159600,1581163200,200
925,1581163200,1581166800,200
926,1581166800,1581170400,203
927,1581170400,1581174000,202
928,1581174000,1581177600,202
929,1581177600,1581181200,202
930,1581181200,1581184800,202
931,1581184800,1581188400,201
932,1581188400,1581192000,201
933,1581192000,1581195600,202
934,1581195600,1581199200,202
935,1581199200,1581202800,202
936,1581202800,1581206400,200
937,1581206400,1581210000,202
938,1581210000,1581213600,200
939,1581213600,1581217200,202
940,1581217200,1581220800,201
941,1581220800,1581224400,200
942,1581224400,1581228000,199
943,1581228000,1581231600,199
944,1581231600,1581235200,202
945,1581235200,1581238800,203
946,1581238800,1581242400,202
947,1581242400,1581246000,202
948,1581246000,1581249600,202
949,1581249600,1581253200,200
950,1581253200,1581256800,201
951,1581256800,1581260400,202
952,1581260400,1581264000,201
953,1581264000,1581267600,200
954,1581267600,1581271200,200
955,1581271200,1581274800,200
956,1581274800,1581278400,199
